user_id,entry_date,segment,device,region,age_group,period,month,stage1_date,stage2_date,stage3_date,stage4_date,stage5_date,conversion_date,converted,exit_stage,reached_stage2,reached_stage3,reached_stage4,reached_stage5
U001181,2024-05-21,Organic,Desktop,North,25-34,Post-Intervention,2024-05,2024-05-21,,,,,,0,Stage1,0,0,0,0
U001182,2024-02-07,Organic,Desktop,Central,35-44,Pre-Intervention,2024-02,2024-02-07,2024-02-08,2024-02-09,,,,0,Stage3,1,1,0,0
U001183,2024-01-11,Email,Desktop,South,35-44,Pre-Intervention,2024-01,2024-01-11,2024-01-12,,,,,0,Stage2,1,0,0,0
U001184,2024-04-03,Organic,Desktop,East,55+,Post-Intervention,2024-04,2024-04-03,2024-04-03,,,,,0,Stage2,1,0,0,0
U001185,2024-04-01,Email,Mobile,Central,35-44,Post-Intervention,2024-04,2024-04-01,2024-04-01,2024-04-04,,,,0,Stage3,1,1,0,0
U001186,2024-03-04,Organic,Desktop,South,35-44,Pre-Intervention,2024-03,2024-03-04,2024-03-06,,,,,0,Stage2,1,0,0,0
U001187,2024-01-27,Email,Tablet,West,18-24,Pre-Intervention,2024-01,2024-01-27,,,,,,0,Stage1,0,0,0,0
U001188,2024-03-31,Organic,Mobile,South,25-34,Pre-Intervention,2024-03,2024-03-31,,,,,,0,Stage1,0,0,0,0
U001189,2024-05-23,Referral,Mobile,South,55+,Post-Intervention,2024-05,2024-05-23,2024-05-24,2024-05-27,2024-05-29,,,0,Stage4,1,1,1,0
U001190,2024-02-09,Referral,Mobile,North,35-44,Pre-Intervention,2024-02,2024-02-09,2024-02-09,2024-02-10,,,,0,Stage3,1,1,0,0
U001191,2024-02-15,Organic,Mobile,Central,25-34,Pre-Intervention,2024-02,2024-02-15,2024-02-16,2024-02-17,2024-02-17,,,0,Stage4,1,1,1,0
U001192,2024-03-26,Paid_Search,Desktop,South,25-34,Pre-Intervention,2024-03,2024-03-26,2024-03-27,,,,,0,Stage2,1,0,0,0
U001193,2024-06-20,Paid_Search,Desktop,East,55+,Post-Intervention,2024-06,2024-06-20,2024-06-22,,,,,0,Stage2,1,0,0,0
U001194,2024-03-04,Social,Desktop,Central,45-54,Pre-Intervention,2024-03,2024-03-04,,,,,,0,Stage1,0,0,0,0
U001195,2024-03-09,Organic,Mobile,Central,35-44,Pre-Intervention,2024-03,2024-03-09,,,,,,0,Stage1,0,0,0,0
U001196,2024-02-10,Paid_Search,Mobile,North,35-44,Pre-Intervention,2024-02,2024-02-10,2024-02-12,2024-02-13,,,,0,Stage3,1,1,0,0
U001197,2024-04-07,Organic,Desktop,South,45-54,Post-Intervention,2024-04,2024-04-07,2024-04-07,2024-04-09,2024-04-09,2024-04-11,2024-04-12,1,Converted,1,1,1,1
U001198,2024-03-30,Paid_Search,Desktop,South,35-44,Pre-Intervention,2024-03,2024-03-30,,,,,,0,Stage1,0,0,0,0
U001199,2024-03-19,Social,Mobile,East,18-24,Pre-Intervention,2024-03,2024-03-19,2024-03-19,,,,,0,Stage2,1,0,0,0
U001200,2024-02-27,Organic,Mobile,East,35-44,Pre-Intervention,2024-02,2024-02-27,2024-02-27,2024-03-01,2024-03-01,2024-03-05,2024-03-06,1,Converted,1,1,1,1
U001201,2024-03-12,Paid_Search,Mobile,North,25-34,Pre-Intervention,2024-03,2024-03-12,2024-03-12,,,,,0,Stage2,1,0,0,0
U001202,2024-03-12,Referral,Desktop,North,18-24,Pre-Intervention,2024-03,2024-03-12,2024-03-13,,,,,0,Stage2,1,0,0,0
U001203,2024-06-13,Referral,Mobile,Central,18-24,Post-Intervention,2024-06,2024-06-13,2024-06-15,,,,,0,Stage2,1,0,0,0
U001204,2024-04-12,Social,Desktop,West,25-34,Post-Intervention,2024-04,2024-04-12,,,,,,0,Stage1,0,0,0,0
U001205,2024-06-22,Organic,Desktop,East,45-54,Post-Intervention,2024-06,2024-06-22,2024-06-24,,,,,0,Stage2,1,0,0,0
U001206,2024-03-25,Paid_Search,Desktop,North,18-24,Pre-Intervention,2024-03,2024-03-25,2024-03-25,2024-03-26,,,,0,Stage3,1,1,0,0
U001207,2024-03-07,Organic,Tablet,South,18-24,Pre-Intervention,2024-03,2024-03-07,,,,,,0,Stage1,0,0,0,0
U001208,2024-02-15,Referral,Mobile,East,35-44,Pre-Intervention,2024-02,2024-02-15,2024-02-17,,,,,0,Stage2,1,0,0,0
U001209,2024-03-08,Email,Desktop,North,35-44,Pre-Intervention,2024-03,2024-03-08,2024-03-08,2024-03-09,2024-03-11,2024-03-15,,0,Stage5,1,1,1,1
U001210,2024-03-29,Referral,Desktop,East,25-34,Pre-Intervention,2024-03,2024-03-29,2024-03-31,,,,,0,Stage2,1,0,0,0
U001211,2024-03-21,Organic,Desktop,East,25-34,Pre-Intervention,2024-03,2024-03-21,,,,,,0,Stage1,0,0,0,0
U001212,2024-04-21,Paid_Search,Desktop,Central,25-34,Post-Intervention,2024-04,2024-04-21,2024-04-23,,,,,0,Stage2,1,0,0,0
U001213,2024-05-10,Email,Mobile,East,35-44,Post-Intervention,2024-05,2024-05-10,,,,,,0,Stage1,0,0,0,0
U001214,2024-01-30,Organic,Desktop,Central,18-24,Pre-Intervention,2024-01,2024-01-30,2024-01-31,,,,,0,Stage2,1,0,0,0
U001215,2024-05-27,Organic,Desktop,East,25-34,Post-Intervention,2024-05,2024-05-27,,,,,,0,Stage1,0,0,0,0
U001216,2024-02-18,Paid_Search,Mobile,South,35-44,Pre-Intervention,2024-02,2024-02-18,2024-02-19,2024-02-20,,,,0,Stage3,1,1,0,0
U001217,2024-06-30,Organic,Desktop,South,45-54,Post-Intervention,2024-06,2024-06-30,2024-07-01,,,,,0,Stage2,1,0,0,0
U001218,2024-01-01,Paid_Search,Mobile,North,18-24,Pre-Intervention,2024-01,2024-01-01,2024-01-03,2024-01-06,,,,0,Stage3,1,1,0,0
U001219,2024-06-24,Paid_Search,Mobile,East,35-44,Post-Intervention,2024-06,2024-06-24,2024-06-26,2024-06-29,2024-07-01,,,0,Stage4,1,1,1,0
U001220,2024-06-20,Referral,Mobile,Central,45-54,Post-Intervention,2024-06,2024-06-20,2024-06-20,,,,,0,Stage2,1,0,0,0
U001221,2024-04-03,Organic,Mobile,South,18-24,Post-Intervention,2024-04,2024-04-03,2024-04-04,,,,,0,Stage2,1,0,0,0
U001222,2024-01-18,Organic,Mobile,East,55+,Pre-Intervention,2024-01,2024-01-18,2024-01-20,2024-01-22,2024-01-24,2024-01-27,,0,Stage5,1,1,1,1
U001223,2024-06-18,Email,Mobile,Central,35-44,Post-Intervention,2024-06,2024-06-18,,,,,,0,Stage1,0,0,0,0
U001224,2024-02-01,Paid_Search,Mobile,East,35-44,Pre-Intervention,2024-02,2024-02-01,2024-02-03,2024-02-05,2024-02-07,,,0,Stage4,1,1,1,0
U001225,2024-03-20,Organic,Desktop,Central,18-24,Pre-Intervention,2024-03,2024-03-20,2024-03-22,2024-03-24,,,,0,Stage3,1,1,0,0
U001226,2024-03-24,Organic,Desktop,Central,55+,Pre-Intervention,2024-03,2024-03-24,2024-03-25,2024-03-28,,,,0,Stage3,1,1,0,0
U001227,2024-03-16,Social,Desktop,North,55+,Pre-Intervention,2024-03,2024-03-16,,,,,,0,Stage1,0,0,0,0
U001228,2024-05-21,Referral,Mobile,West,25-34,Post-Intervention,2024-05,2024-05-21,2024-05-21,2024-05-22,,,,0,Stage3,1,1,0,0
U001229,2024-04-17,Email,Mobile,Central,25-34,Post-Intervention,2024-04,2024-04-17,,,,,,0,Stage1,0,0,0,0
U001230,2024-06-19,Social,Desktop,West,45-54,Post-Intervention,2024-06,2024-06-19,2024-06-20,2024-06-23,,,,0,Stage3,1,1,0,0
U001231,2024-02-14,Social,Desktop,West,25-34,Pre-Intervention,2024-02,2024-02-14,,,,,,0,Stage1,0,0,0,0
U001232,2024-06-06,Organic,Mobile,North,25-34,Post-Intervention,2024-06,2024-06-06,2024-06-08,2024-06-10,,,,0,Stage3,1,1,0,0
U001233,2024-04-13,Paid_Search,Mobile,South,25-34,Post-Intervention,2024-04,2024-04-13,2024-04-15,2024-04-16,,,,0,Stage3,1,1,0,0
U001234,2024-03-18,Referral,Desktop,East,25-34,Pre-Intervention,2024-03,2024-03-18,,,,,,0,Stage1,0,0,0,0
U001235,2024-03-14,Paid_Search,Mobile,North,25-34,Pre-Intervention,2024-03,2024-03-14,2024-03-14,2024-03-16,,,,0,Stage3,1,1,0,0
U001236,2024-05-28,Paid_Search,Desktop,West,45-54,Post-Intervention,2024-05,2024-05-28,,,,,,0,Stage1,0,0,0,0
U001237,2024-06-04,Email,Mobile,North,18-24,Post-Intervention,2024-06,2024-06-04,2024-06-06,,,,,0,Stage2,1,0,0,0
U001238,2024-03-23,Organic,Desktop,North,55+,Pre-Intervention,2024-03,2024-03-23,2024-03-24,2024-03-26,,,,0,Stage3,1,1,0,0
U001239,2024-04-23,Organic,Mobile,South,45-54,Post-Intervention,2024-04,2024-04-23,2024-04-25,2024-04-26,,,,0,Stage3,1,1,0,0
U001240,2024-05-10,Referral,Mobile,South,18-24,Post-Intervention,2024-05,2024-05-10,2024-05-11,,,,,0,Stage2,1,0,0,0
U001241,2024-02-13,Organic,Mobile,West,18-24,Pre-Intervention,2024-02,2024-02-13,2024-02-15,2024-02-16,,,,0,Stage3,1,1,0,0
U001242,2024-03-13,Paid_Search,Desktop,East,18-24,Pre-Intervention,2024-03,2024-03-13,2024-03-15,,,,,0,Stage2,1,0,0,0
U001243,2024-06-18,Referral,Desktop,Central,25-34,Post-Intervention,2024-06,2024-06-18,2024-06-20,2024-06-23,2024-06-24,,,0,Stage4,1,1,1,0
U001244,2024-01-24,Email,Mobile,South,45-54,Pre-Intervention,2024-01,2024-01-24,2024-01-24,,,,,0,Stage2,1,0,0,0
U001245,2024-06-21,Paid_Search,Desktop,North,35-44,Post-Intervention,2024-06,2024-06-21,2024-06-22,,,,,0,Stage2,1,0,0,0
U001246,2024-02-27,Organic,Desktop,Central,25-34,Pre-Intervention,2024-02,2024-02-27,2024-02-27,2024-02-28,,,,0,Stage3,1,1,0,0
U001247,2024-01-07,Referral,Mobile,South,25-34,Pre-Intervention,2024-01,2024-01-07,2024-01-07,2024-01-08,,,,0,Stage3,1,1,0,0
U001248,2024-05-01,Organic,Desktop,South,25-34,Post-Intervention,2024-05,2024-05-01,2024-05-03,,,,,0,Stage2,1,0,0,0
U001249,2024-01-19,Email,Mobile,North,35-44,Pre-Intervention,2024-01,2024-01-19,2024-01-20,2024-01-22,2024-01-24,2024-01-26,,0,Stage5,1,1,1,1
U001250,2024-06-27,Organic,Mobile,South,25-34,Post-Intervention,2024-06,2024-06-27,2024-06-28,2024-06-30,2024-07-01,,,0,Stage4,1,1,1,0
U001251,2024-03-03,Organic,Mobile,Central,35-44,Pre-Intervention,2024-03,2024-03-03,2024-03-03,2024-03-06,2024-03-08,,,0,Stage4,1,1,1,0
U001252,2024-01-02,Email,Desktop,East,35-44,Pre-Intervention,2024-01,2024-01-02,2024-01-02,2024-01-04,,,,0,Stage3,1,1,0,0
U001253,2024-02-26,Email,Mobile,West,25-34,Pre-Intervention,2024-02,2024-02-26,2024-02-26,2024-02-29,,,,0,Stage3,1,1,0,0
U001254,2024-05-12,Social,Mobile,West,45-54,Post-Intervention,2024-05,2024-05-12,,,,,,0,Stage1,0,0,0,0
U001255,2024-04-28,Organic,Mobile,North,55+,Post-Intervention,2024-04,2024-04-28,,,,,,0,Stage1,0,0,0,0
U001256,2024-01-13,Paid_Search,Desktop,East,35-44,Pre-Intervention,2024-01,2024-01-13,2024-01-15,,,,,0,Stage2,1,0,0,0
U001257,2024-03-04,Organic,Desktop,West,35-44,Pre-Intervention,2024-03,2024-03-04,2024-03-04,2024-03-06,2024-03-06,2024-03-10,2024-03-12,1,Converted,1,1,1,1
U001258,2024-05-15,Email,Desktop,South,25-34,Post-Intervention,2024-05,2024-05-15,2024-05-17,,,,,0,Stage2,1,0,0,0
U001259,2024-06-01,Paid_Search,Desktop,East,55+,Post-Intervention,2024-06,2024-06-01,,,,,,0,Stage1,0,0,0,0
U001260,2024-03-22,Organic,Tablet,North,45-54,Pre-Intervention,2024-03,2024-03-22,2024-03-23,,,,,0,Stage2,1,0,0,0
U001261,2024-06-05,Social,Desktop,West,25-34,Post-Intervention,2024-06,2024-06-05,2024-06-07,2024-06-10,2024-06-11,,,0,Stage4,1,1,1,0
U001262,2024-05-20,Paid_Search,Tablet,West,45-54,Post-Intervention,2024-05,2024-05-20,2024-05-21,,,,,0,Stage2,1,0,0,0
U001263,2024-02-10,Email,Mobile,East,45-54,Pre-Intervention,2024-02,2024-02-10,2024-02-12,,,,,0,Stage2,1,0,0,0
U001264,2024-05-01,Paid_Search,Mobile,South,18-24,Post-Intervention,2024-05,2024-05-01,2024-05-02,2024-05-04,,,,0,Stage3,1,1,0,0
U001265,2024-03-04,Paid_Search,Tablet,East,25-34,Pre-Intervention,2024-03,2024-03-04,2024-03-06,2024-03-08,2024-03-10,,,0,Stage4,1,1,1,0
U001266,2024-05-04,Organic,Desktop,West,18-24,Post-Intervention,2024-05,2024-05-04,2024-05-06,,,,,0,Stage2,1,0,0,0
U001267,2024-03-02,Paid_Search,Mobile,Central,18-24,Pre-Intervention,2024-03,2024-03-02,,,,,,0,Stage1,0,0,0,0
U001268,2024-03-11,Email,Mobile,North,18-24,Pre-Intervention,2024-03,2024-03-11,2024-03-12,2024-03-13,,,,0,Stage3,1,1,0,0
U001269,2024-03-14,Organic,Mobile,Central,45-54,Pre-Intervention,2024-03,2024-03-14,2024-03-14,2024-03-16,,,,0,Stage3,1,1,0,0
U001270,2024-03-26,Paid_Search,Mobile,North,45-54,Pre-Intervention,2024-03,2024-03-26,2024-03-27,2024-03-30,,,,0,Stage3,1,1,0,0
U001271,2024-01-21,Paid_Search,Desktop,West,45-54,Pre-Intervention,2024-01,2024-01-21,2024-01-21,2024-01-22,,,,0,Stage3,1,1,0,0
U001272,2024-02-29,Organic,Mobile,West,18-24,Pre-Intervention,2024-02,2024-02-29,2024-03-01,2024-03-04,2024-03-04,2024-03-06,,0,Stage5,1,1,1,1
U001273,2024-01-17,Social,Tablet,East,18-24,Pre-Intervention,2024-01,2024-01-17,2024-01-18,,,,,0,Stage2,1,0,0,0
U001274,2024-04-14,Social,Mobile,East,18-24,Post-Intervention,2024-04,2024-04-14,2024-04-15,,,,,0,Stage2,1,0,0,0
U001275,2024-05-18,Paid_Search,Mobile,South,25-34,Post-Intervention,2024-05,2024-05-18,,,,,,0,Stage1,0,0,0,0
U001276,2024-04-29,Social,Tablet,West,25-34,Post-Intervention,2024-04,2024-04-29,,,,,,0,Stage1,0,0,0,0
U001277,2024-04-16,Paid_Search,Mobile,Central,18-24,Post-Intervention,2024-04,2024-04-16,,,,,,0,Stage1,0,0,0,0
U001278,2024-01-16,Paid_Search,Desktop,West,45-54,Pre-Intervention,2024-01,2024-01-16,2024-01-16,,,,,0,Stage2,1,0,0,0
U001279,2024-04-17,Organic,Mobile,North,35-44,Post-Intervention,2024-04,2024-04-17,2024-04-18,,,,,0,Stage2,1,0,0,0
U001280,2024-05-29,Organic,Mobile,West,18-24,Post-Intervention,2024-05,2024-05-29,2024-05-31,2024-06-01,,,,0,Stage3,1,1,0,0
U001281,2024-05-27,Referral,Mobile,South,25-34,Post-Intervention,2024-05,2024-05-27,,,,,,0,Stage1,0,0,0,0
U001282,2024-04-07,Referral,Mobile,North,18-24,Post-Intervention,2024-04,2024-04-07,2024-04-08,,,,,0,Stage2,1,0,0,0
U001283,2024-01-02,Organic,Mobile,North,55+,Pre-Intervention,2024-01,2024-01-02,2024-01-03,,,,,0,Stage2,1,0,0,0
U001284,2024-03-17,Referral,Mobile,North,18-24,Pre-Intervention,2024-03,2024-03-17,2024-03-18,,,,,0,Stage2,1,0,0,0
U001285,2024-04-17,Referral,Mobile,North,55+,Post-Intervention,2024-04,2024-04-17,,,,,,0,Stage1,0,0,0,0
U001286,2024-05-17,Organic,Tablet,East,35-44,Post-Intervention,2024-05,2024-05-17,,,,,,0,Stage1,0,0,0,0
U001287,2024-05-19,Social,Desktop,North,25-34,Post-Intervention,2024-05,2024-05-19,,,,,,0,Stage1,0,0,0,0
U001288,2024-06-03,Organic,Mobile,East,25-34,Post-Intervention,2024-06,2024-06-03,2024-06-03,,,,,0,Stage2,1,0,0,0
U001289,2024-05-04,Organic,Mobile,North,45-54,Post-Intervention,2024-05,2024-05-04,2024-05-04,2024-05-06,,,,0,Stage3,1,1,0,0
U001290,2024-04-21,Social,Desktop,Central,25-34,Post-Intervention,2024-04,2024-04-21,,,,,,0,Stage1,0,0,0,0
U001291,2024-05-04,Paid_Search,Desktop,West,45-54,Post-Intervention,2024-05,2024-05-04,2024-05-04,2024-05-06,2024-05-07,,,0,Stage4,1,1,1,0
U001292,2024-06-20,Email,Mobile,North,18-24,Post-Intervention,2024-06,2024-06-20,,,,,,0,Stage1,0,0,0,0
U001293,2024-06-22,Social,Mobile,East,45-54,Post-Intervention,2024-06,2024-06-22,,,,,,0,Stage1,0,0,0,0
U001294,2024-04-13,Paid_Search,Desktop,East,25-34,Post-Intervention,2024-04,2024-04-13,2024-04-15,,,,,0,Stage2,1,0,0,0
U001295,2024-02-12,Social,Desktop,West,18-24,Pre-Intervention,2024-02,2024-02-12,2024-02-13,2024-02-14,2024-02-16,,,0,Stage4,1,1,1,0
U001296,2024-05-16,Email,Mobile,South,45-54,Post-Intervention,2024-05,2024-05-16,2024-05-16,,,,,0,Stage2,1,0,0,0
U001297,2024-04-10,Referral,Desktop,North,25-34,Post-Intervention,2024-04,2024-04-10,2024-04-12,2024-04-15,2024-04-17,,,0,Stage4,1,1,1,0
U001298,2024-01-07,Organic,Desktop,North,55+,Pre-Intervention,2024-01,2024-01-07,2024-01-07,2024-01-10,2024-01-11,2024-01-13,,0,Stage5,1,1,1,1
U001299,2024-04-28,Email,Mobile,East,35-44,Post-Intervention,2024-04,2024-04-28,,,,,,0,Stage1,0,0,0,0
U001300,2024-02-16,Referral,Mobile,South,35-44,Pre-Intervention,2024-02,2024-02-16,2024-02-16,,,,,0,Stage2,1,0,0,0
U001301,2024-03-07,Paid_Search,Desktop,North,35-44,Pre-Intervention,2024-03,2024-03-07,2024-03-08,,,,,0,Stage2,1,0,0,0
U001302,2024-03-24,Organic,Desktop,East,35-44,Pre-Intervention,2024-03,2024-03-24,2024-03-24,,,,,0,Stage2,1,0,0,0
U001303,2024-04-26,Social,Mobile,Central,25-34,Post-Intervention,2024-04,2024-04-26,2024-04-27,2024-04-29,2024-04-30,,,0,Stage4,1,1,1,0
U001304,2024-03-12,Referral,Desktop,East,25-34,Pre-Intervention,2024-03,2024-03-12,2024-03-13,2024-03-15,2024-03-15,2024-03-19,2024-03-19,1,Converted,1,1,1,1
U001305,2024-05-18,Referral,Desktop,Central,55+,Post-Intervention,2024-05,2024-05-18,2024-05-18,2024-05-20,2024-05-20,,,0,Stage4,1,1,1,0
U001306,2024-06-15,Organic,Mobile,Central,25-34,Post-Intervention,2024-06,2024-06-15,2024-06-15,,,,,0,Stage2,1,0,0,0
U001307,2024-06-15,Organic,Mobile,South,18-24,Post-Intervention,2024-06,2024-06-15,2024-06-15,,,,,0,Stage2,1,0,0,0
U001308,2024-01-08,Organic,Mobile,South,55+,Pre-Intervention,2024-01,2024-01-08,2024-01-08,2024-01-09,,,,0,Stage3,1,1,0,0
U001309,2024-01-06,Social,Mobile,West,25-34,Pre-Intervention,2024-01,2024-01-06,2024-01-08,2024-01-09,2024-01-09,,,0,Stage4,1,1,1,0
U001310,2024-02-02,Paid_Search,Mobile,West,45-54,Pre-Intervention,2024-02,2024-02-02,2024-02-03,,,,,0,Stage2,1,0,0,0
U001311,2024-06-20,Organic,Desktop,West,55+,Post-Intervention,2024-06,2024-06-20,2024-06-20,2024-06-23,2024-06-23,2024-06-27,2024-06-29,1,Converted,1,1,1,1
U001312,2024-03-06,Email,Mobile,South,45-54,Pre-Intervention,2024-03,2024-03-06,2024-03-07,,,,,0,Stage2,1,0,0,0
U001313,2024-02-12,Organic,Mobile,North,18-24,Pre-Intervention,2024-02,2024-02-12,,,,,,0,Stage1,0,0,0,0
U001314,2024-06-04,Organic,Mobile,South,25-34,Post-Intervention,2024-06,2024-06-04,,,,,,0,Stage1,0,0,0,0
U001315,2024-06-04,Organic,Desktop,Central,35-44,Post-Intervention,2024-06,2024-06-04,,,,,,0,Stage1,0,0,0,0
U001316,2024-01-30,Organic,Mobile,South,35-44,Pre-Intervention,2024-01,2024-01-30,,,,,,0,Stage1,0,0,0,0
U001317,2024-02-11,Organic,Desktop,North,35-44,Pre-Intervention,2024-02,2024-02-11,2024-02-12,,,,,0,Stage2,1,0,0,0
U001318,2024-01-28,Referral,Mobile,North,18-24,Pre-Intervention,2024-01,2024-01-28,2024-01-30,2024-01-31,,,,0,Stage3,1,1,0,0
U001319,2024-03-20,Referral,Mobile,North,45-54,Pre-Intervention,2024-03,2024-03-20,,,,,,0,Stage1,0,0,0,0
U001320,2024-05-27,Organic,Desktop,East,18-24,Post-Intervention,2024-05,2024-05-27,2024-05-29,2024-05-31,2024-06-01,,,0,Stage4,1,1,1,0
U001321,2024-02-20,Social,Desktop,East,25-34,Pre-Intervention,2024-02,2024-02-20,,,,,,0,Stage1,0,0,0,0
U001322,2024-01-20,Paid_Search,Mobile,East,45-54,Pre-Intervention,2024-01,2024-01-20,2024-01-22,2024-01-25,,,,0,Stage3,1,1,0,0
U001323,2024-06-09,Organic,Mobile,North,25-34,Post-Intervention,2024-06,2024-06-09,,,,,,0,Stage1,0,0,0,0
U001324,2024-03-03,Paid_Search,Mobile,Central,45-54,Pre-Intervention,2024-03,2024-03-03,,,,,,0,Stage1,0,0,0,0
U001325,2024-01-27,Organic,Mobile,Central,45-54,Pre-Intervention,2024-01,2024-01-27,2024-01-29,2024-01-31,,,,0,Stage3,1,1,0,0
U001326,2024-06-24,Email,Mobile,East,18-24,Post-Intervention,2024-06,2024-06-24,,,,,,0,Stage1,0,0,0,0
U001327,2024-06-02,Social,Mobile,West,55+,Post-Intervention,2024-06,2024-06-02,2024-06-02,,,,,0,Stage2,1,0,0,0
U001328,2024-05-24,Organic,Desktop,East,35-44,Post-Intervention,2024-05,2024-05-24,,,,,,0,Stage1,0,0,0,0
U001329,2024-01-11,Paid_Search,Desktop,East,18-24,Pre-Intervention,2024-01,2024-01-11,,,,,,0,Stage1,0,0,0,0
U001330,2024-03-29,Social,Mobile,Central,55+,Pre-Intervention,2024-03,2024-03-29,2024-03-31,,,,,0,Stage2,1,0,0,0
U001331,2024-04-19,Organic,Mobile,North,45-54,Post-Intervention,2024-04,2024-04-19,2024-04-21,2024-04-23,2024-04-23,2024-04-26,2024-04-26,1,Converted,1,1,1,1
U001332,2024-04-17,Social,Desktop,East,55+,Post-Intervention,2024-04,2024-04-17,2024-04-18,,,,,0,Stage2,1,0,0,0
U001333,2024-01-28,Referral,Desktop,North,45-54,Pre-Intervention,2024-01,2024-01-28,2024-01-29,2024-01-31,2024-02-02,2024-02-06,2024-02-08,1,Converted,1,1,1,1
U001334,2024-02-09,Referral,Desktop,North,35-44,Pre-Intervention,2024-02,2024-02-09,2024-02-10,,,,,0,Stage2,1,0,0,0
U001335,2024-02-15,Social,Mobile,West,25-34,Pre-Intervention,2024-02,2024-02-15,2024-02-17,,,,,0,Stage2,1,0,0,0
U001336,2024-05-13,Paid_Search,Mobile,East,45-54,Post-Intervention,2024-05,2024-05-13,2024-05-15,2024-05-17,,,,0,Stage3,1,1,0,0
U001337,2024-06-06,Social,Mobile,South,18-24,Post-Intervention,2024-06,2024-06-06,2024-06-08,,,,,0,Stage2,1,0,0,0
U001338,2024-05-03,Referral,Desktop,East,25-34,Post-Intervention,2024-05,2024-05-03,,,,,,0,Stage1,0,0,0,0
U001339,2024-04-29,Paid_Search,Tablet,West,18-24,Post-Intervention,2024-04,2024-04-29,,,,,,0,Stage1,0,0,0,0
U001340,2024-04-21,Paid_Search,Desktop,North,18-24,Post-Intervention,2024-04,2024-04-21,,,,,,0,Stage1,0,0,0,0
U001341,2024-05-31,Organic,Desktop,South,35-44,Post-Intervention,2024-05,2024-05-31,2024-06-01,2024-06-03,2024-06-03,2024-06-04,2024-06-05,1,Converted,1,1,1,1
U001342,2024-04-25,Paid_Search,Desktop,Central,45-54,Post-Intervention,2024-04,2024-04-25,,,,,,0,Stage1,0,0,0,0
U001343,2024-03-03,Social,Desktop,South,55+,Pre-Intervention,2024-03,2024-03-03,,,,,,0,Stage1,0,0,0,0
U001344,2024-04-28,Referral,Mobile,East,25-34,Post-Intervention,2024-04,2024-04-28,,,,,,0,Stage1,0,0,0,0
U001345,2024-05-25,Paid_Search,Mobile,Central,18-24,Post-Intervention,2024-05,2024-05-25,2024-05-27,2024-05-30,,,,0,Stage3,1,1,0,0
U001346,2024-04-07,Email,Mobile,Central,25-34,Post-Intervention,2024-04,2024-04-07,,,,,,0,Stage1,0,0,0,0
U001347,2024-03-27,Social,Desktop,North,55+,Pre-Intervention,2024-03,2024-03-27,,,,,,0,Stage1,0,0,0,0
U001348,2024-01-08,Paid_Search,Desktop,South,45-54,Pre-Intervention,2024-01,2024-01-08,2024-01-09,,,,,0,Stage2,1,0,0,0
U001349,2024-03-24,Paid_Search,Mobile,South,18-24,Pre-Intervention,2024-03,2024-03-24,2024-03-24,2024-03-26,,,,0,Stage3,1,1,0,0
U001350,2024-02-24,Organic,Mobile,West,18-24,Pre-Intervention,2024-02,2024-02-24,,,,,,0,Stage1,0,0,0,0
U001351,2024-03-31,Social,Desktop,East,45-54,Pre-Intervention,2024-03,2024-03-31,2024-04-01,2024-04-03,2024-04-04,,,0,Stage4,1,1,1,0
U001352,2024-06-01,Organic,Desktop,Central,45-54,Post-Intervention,2024-06,2024-06-01,2024-06-03,2024-06-05,,,,0,Stage3,1,1,0,0
U001353,2024-05-22,Referral,Mobile,North,55+,Post-Intervention,2024-05,2024-05-22,2024-05-22,,,,,0,Stage2,1,0,0,0
U001354,2024-05-12,Social,Desktop,East,25-34,Post-Intervention,2024-05,2024-05-12,2024-05-12,2024-05-13,,,,0,Stage3,1,1,0,0
U001355,2024-03-02,Referral,Desktop,East,35-44,Pre-Intervention,2024-03,2024-03-02,2024-03-04,2024-03-06,,,,0,Stage3,1,1,0,0
U001356,2024-05-05,Organic,Mobile,North,25-34,Post-Intervention,2024-05,2024-05-05,2024-05-07,,,,,0,Stage2,1,0,0,0
U001357,2024-03-02,Email,Desktop,West,35-44,Pre-Intervention,2024-03,2024-03-02,2024-03-04,2024-03-06,2024-03-08,2024-03-12,2024-03-13,1,Converted,1,1,1,1
U001358,2024-01-05,Organic,Mobile,South,55+,Pre-Intervention,2024-01,2024-01-05,2024-01-05,2024-01-07,2024-01-07,2024-01-11,2024-01-13,1,Converted,1,1,1,1
U001359,2024-03-03,Organic,Mobile,North,18-24,Pre-Intervention,2024-03,2024-03-03,2024-03-04,2024-03-07,2024-03-09,2024-03-12,,0,Stage5,1,1,1,1
U001360,2024-05-01,Referral,Mobile,South,55+,Post-Intervention,2024-05,2024-05-01,2024-05-03,2024-05-06,,,,0,Stage3,1,1,0,0
U001361,2024-03-29,Organic,Mobile,East,45-54,Pre-Intervention,2024-03,2024-03-29,2024-03-30,,,,,0,Stage2,1,0,0,0
U001362,2024-05-20,Email,Mobile,South,25-34,Post-Intervention,2024-05,2024-05-20,2024-05-21,2024-05-23,,,,0,Stage3,1,1,0,0
U001363,2024-06-28,Referral,Desktop,South,45-54,Post-Intervention,2024-06,2024-06-28,,,,,,0,Stage1,0,0,0,0
U001364,2024-04-26,Social,Mobile,West,18-24,Post-Intervention,2024-04,2024-04-26,2024-04-27,2024-04-29,,,,0,Stage3,1,1,0,0
