model_id,year,country,model_price,price_zone,units_sold,total_revenue,revenue_type,revenue_per_unit,profit,profit_per_unit,profit_margin_pct,profit_margin_type,net_profit_usd,local_manufacturing_cost_usd,marketing_expense_usd,warranty_cost_usd,operating_expense_usd,model_performance
TataModel_28,2023,UK,17015.43,1,5623,252722985.42,High,44944.51,73542388.76,13078.85,29.1,High,59693169.16,17849.01,4920.97,2011.38,59876.42,Star
TataModel_28,2024,UK,17015.43,1,4925,83745783.7,Low,17004.22,22678358.23,4604.74,27.08,High,11674162.25,7924.78,1370.69,7785.78,22637.75,Niche
TataModel_28,2015,Germany,17015.43,1,1444,69027920.33,Low,47803.27,5660289.47,3919.87,8.2,Low,-4928593.51,10839.43,2986.54,3543.38,82432.66,Weak
TataModel_28,2016,Germany,17015.43,1,6417,248352104.81,High,38702.21,71525406.18,11146.24,28.8,High,48900529.44,19943.45,11377.49,563.02,43502.37,Star
TataModel_28,2017,Germany,17015.43,1,3597,97631974.35,Low,27142.61,21859799.06,6077.23,22.39,High,4666808.37,10189.74,2064.67,3504.32,72806.82,Niche
TataModel_28,2018,Germany,17015.43,1,3702,64153593.8,Low,17329.44,13921329.86,3760.49,21.7,High,1661578.08,9810.01,13819.03,7416.32,99353.33,Niche
TataModel_28,2019,Germany,17015.43,1,561,5630896.76,Low,10037.25,1473605.68,2626.75,26.17,High,958941.72,22411.26,6985.8,6716.4,44616.55,Niche
TataModel_28,2020,Germany,17015.43,1,793,30514567.57,Low,38479.91,1626426.45,2050.98,5.33,Low,-219704.89,8777.51,8299.61,7691.32,42161.28,Weak
TataModel_28,2021,Germany,17015.43,1,4381,236991827.81,High,54095.37,13650729.28,3115.89,5.76,Low,-17608492.81,16382.32,9173.37,4497.52,58467.38,Underperformer
TataModel_28,2022,Germany,17015.43,1,3683,64719452.57,Low,17572.48,8407056.89,2282.67,12.99,Low,-847824.83,21076.87,12974.41,751.86,89958.89,Weak
TataModel_28,2023,Germany,17015.43,1,491,17579545.64,Low,35803.56,1170797.74,2384.52,6.66,Low,-2076144.34,22691.41,6082.41,6715.23,83512.72,Weak
TataModel_28,2024,Germany,17015.43,1,1408,70770431.36,Low,50263.09,6836423.67,4855.41,9.66,Low,-3354518.45,6516.45,9907.89,5567.58,69014.55,Weak
TataModel_28,2015,France,17015.43,1,2463,135888089.85,High,55171.78,16252215.55,6598.54,11.96,Low,-3573856.76,7214.35,7709.04,4857.01,39311.12,Underperformer
TataModel_28,2016,France,17015.43,1,4916,342470344.45,High,69664.43,29657931.83,6032.94,8.66,Low,-14657730.74,7698.23,11837.79,7032.74,57030.12,Underperformer
TataModel_28,2017,France,17015.43,1,1363,69963048.04,Low,51330.19,6142755.62,4506.79,8.78,Low,2399732.55,22970.57,14872.08,1577.77,49475.32,Weak
TataModel_28,2018,France,17015.43,1,1145,42793927.95,Low,37374.61,3847174.12,3359.98,8.99,Low,-3911365.02,11922.33,2103.6,1804.42,12663.97,Weak
TataModel_28,2019,France,17015.43,1,3104,94831910.24,Low,30551.52,8904716.37,2868.79,9.39,Low,-9378875.92,6009.83,6469.2,1872.33,19391.35,Weak
TataModel_28,2020,France,17015.43,1,3492,243426491.3,High,69709.76,13583198.21,3889.8,5.58,Low,-22492607.8,15849.41,10451.95,5757.5,53383.27,Underperformer
TataModel_28,2021,France,17015.43,1,804,16422159.86,Low,20425.57,2980622.01,3707.24,18.15,High,996825.1,11205.6,3306.07,6259.43,15445.18,Niche
TataModel_28,2022,France,17015.43,1,2032,34511477.68,Low,16983.99,5753063.33,2831.23,16.67,High,3744495.33,12540.87,3970.56,2053.7,95986.94,Niche
TataModel_28,2023,France,17015.43,1,120,6767302.66,Low,56394.19,364080.88,3034.01,5.38,Low,-295731.13,11365.57,6486.51,3612.02,27042.62,Weak
TataModel_28,2024,France,17015.43,1,2463,157082976.77,High,63777.09,13430594.51,5452.94,8.55,Low,2874618.47,15155.22,5774.8,2559.2,13088.54,Underperformer
TataModel_28,2015,Australia,17015.43,1,708,8752016.53,Low,12361.61,709788.54,1002.53,8.11,Low,155785.89,7542.87,6139.74,5122.93,51428.43,Weak
TataModel_28,2016,Australia,17015.43,1,3858,41210575.54,Low,10681.85,6886287.17,1784.94,16.71,High,74179.04,16469.8,6257.98,6859.5,82056.14,Niche
TataModel_28,2017,Australia,17015.43,1,2074,63579769.8,Low,30655.63,3325221.96,1603.29,5.23,Low,-3961019.66,24489.8,7837.31,2026.94,64210.46,Weak
TataModel_28,2018,Australia,17015.43,1,3797,152618199.14,High,40194.42,20328744.13,5353.9,13.32,Low,6150513.43,12249.94,2201.76,5899.42,62680.36,Underperformer
TataModel_28,2019,Australia,17015.43,1,6919,484070377.81,High,69962.48,116370518.82,16818.98,24.04,High,84615502.04,21797.98,14907.2,4894.73,56014.07,Star
TataModel_28,2020,Australia,17015.43,1,5685,41419393.64,Low,7285.73,9335931.33,1642.2,22.54,High,5488069.66,6301.09,8228.31,3632.12,21068.81,Niche
TataModel_28,2021,Australia,17015.43,1,1321,87780248.88,Low,66449.85,7399874.98,5601.72,8.43,Low,-10006948.37,20987.11,9732.81,6305.71,48803.01,Weak
TataModel_28,2022,Australia,17015.43,1,4279,73818186.03,Low,17251.27,7492545.88,1751,10.15,Low,-782472.77,8751.67,3847.96,6585,50403.37,Weak
TataModel_28,2023,Australia,17015.43,1,3145,109672332.69,Low,34871.97,8949262.35,2845.55,8.16,Low,-1546379.89,6064.02,5362.55,5139.76,54979.57,Weak
TataModel_28,2024,Australia,17015.43,1,2564,177775832.79,High,69335.35,39057350.46,15232.98,21.97,High,22933082.43,24711.15,12948.72,6704.44,17393.7,Star
TataModel_28,2015,Japan,17015.43,1,4907,249220144.59,High,50788.7,62404724.21,12717.49,25.04,High,29457821.09,8322.15,10469.91,7107.39,93743.48,Star
TataModel_28,2016,Japan,17015.43,1,5978,200215154.17,High,33492,35157781.07,5881.19,17.56,High,21282870.89,9729.64,11659.49,755.41,26854.43,Star
TataModel_28,2017,Japan,17015.43,1,6554,154940330.79,High,23640.58,17973078.37,2742.31,11.6,Low,-4121412.8,5035.08,11960.75,5550.39,37104.5,Underperformer
TataModel_28,2018,Japan,17015.43,1,2241,150180239.27,High,67014.83,13005608.72,5803.48,8.66,Low,4625551.37,8624.75,4671.42,846.15,73292.88,Underperformer
TataModel_28,2019,Japan,17015.43,1,2293,88007516.07,Low,38380.95,18296762.59,7979.4,20.79,High,2957052.54,7565.11,13165.58,2168.88,80688.65,Niche
TataModel_28,2020,Japan,17015.43,1,2875,186352787.85,High,64818.36,40550366.64,14104.48,21.76,High,22194617.03,4303.37,10360.39,5225.53,26709.8,Star
TataModel_28,2021,Japan,17015.43,1,4885,122667972.3,Low,25111.15,28876040.68,5911.16,23.54,High,6194732.6,18133.15,5547.37,5164.3,83006.79,Niche
TataModel_28,2022,Japan,17015.43,1,6837,416485563.46,High,60916.42,39232940.08,5738.33,9.42,Low,-13910617.82,15600.5,4317.92,1431.72,73724.77,Underperformer
TataModel_28,2023,Japan,17015.43,1,360,10932136.68,Low,30367.05,3099260.75,8609.06,28.35,High,1003570.15,19656.04,11583,7191.1,94623.83,Niche
TataModel_28,2024,Japan,17015.43,1,531,22006378.27,Low,41443.27,6080362.32,11450.78,27.63,High,4933830.01,4429.62,9903.25,4202.25,38707.74,Niche
TataModel_26,2020,India,17701.49,1,5636,123626982.76,Low,21935.23,30993284.58,5499.16,25.07,High,13116822.87,19658.75,11992.26,6912.42,41133.3,Niche
TataModel_26,2021,India,17701.49,1,2561,165270400.55,High,64533.54,43284317.9,16901.33,26.19,High,26046615.13,23894,10305.16,4264.83,47510.82,Star
TataModel_26,2022,India,17701.49,1,3683,41319121.77,Low,11218.88,7767994.89,2109.15,18.8,High,5107043.45,21951.8,9187.83,625.25,66455.1,Niche
TataModel_26,2023,India,17701.49,1,6464,155989354.26,High,24132.02,11808394.12,1826.79,7.57,Low,-18952706.54,3693.6,3202.61,5161.22,22719.09,Underperformer
TataModel_26,2024,India,17701.49,1,2018,22474686.39,Low,11137.11,6564855.9,3253.15,29.21,High,3130723.81,8201.17,7351.18,1747.85,40433.6,Niche
TataModel_26,2015,USA,17701.49,1,1937,97500036.55,Low,50335.59,20231257.58,10444.63,20.75,High,14517755.44,7499.23,7257.24,5325.7,22350.53,Niche
TataModel_26,2016,USA,17701.49,1,399,9857883.13,Low,24706.47,1907500.39,4780.7,19.35,High,143925.09,17791.06,10352.54,4402.91,12469.22,Niche
TataModel_26,2017,USA,17701.49,1,4813,102412147.06,Low,21278.24,28521782.96,5925.99,27.85,High,21250520.51,19144.65,12402.84,6368.69,99525.78,Niche
TataModel_26,2018,USA,17701.49,1,5165,293603309.73,High,56844.78,22049608.56,4269.04,7.51,Low,2877312.44,21464.19,10103.65,5450.1,13417.02,Underperformer
TataModel_26,2019,USA,17701.49,1,4476,144536026.16,High,32291.34,8397543.12,1876.13,5.81,Low,-2847359.72,4812.59,12893.12,6062.71,95599.33,Underperformer
TataModel_26,2020,USA,17701.49,1,4735,98460319.16,Low,20794.15,17752395.54,3749.19,18.03,High,-994449.22,19032.09,5347.98,7626.02,70355.77,Niche
TataModel_26,2021,USA,17701.49,1,5093,188177562.2,High,36948.27,49302521.3,9680.45,26.2,High,13247700.38,13170.24,3093.66,6231.7,19041.56,Star
TataModel_26,2022,USA,17701.49,1,2728,164040791.03,High,60132.25,21292494.68,7805.17,12.98,Low,4691566.62,11598.74,11612.83,5079.16,71299.28,Underperformer
TataModel_26,2023,USA,17701.49,1,883,34425665.61,Low,38987.16,3012245.74,3411.38,8.75,Low,-2764380.95,14939.85,2119.18,2664.63,96948.71,Weak
TataModel_26,2024,USA,17701.49,1,5464,38552361.48,Low,7055.7,6145246.42,1124.68,15.94,High,1102597.54,17542.27,8161.38,5752.9,82513.45,Niche
TataModel_26,2015,UK,17701.49,1,1325,33387290.07,Low,25197.95,2670983.21,2015.84,8,Low,-340550.36,21507.06,5450.32,7762.41,69122.57,Weak
TataModel_26,2016,UK,17701.49,1,6843,419484033.13,High,61301.19,22903828.21,3347.04,5.46,Low,-39641241.13,24857.3,13546.22,6587.83,50930.41,Underperformer
TataModel_26,2017,UK,17701.49,1,597,6186414.57,Low,10362.5,1430299.05,2395.81,23.12,High,795572.91,18561.06,5811.84,2914,63916.98,Niche
TataModel_26,2018,UK,17701.49,1,4448,227488194.98,High,51143.93,64447405.64,14489.08,28.33,High,46430340.6,21649,7002.37,2072.46,16506.61,Star
TataModel_26,2019,UK,17701.49,1,2005,60274154.1,Low,30061.92,4092615.06,2041.2,6.79,Low,-2712336.93,20408.89,6759.26,5163.54,41312.91,Weak
TataModel_26,2020,UK,17701.49,1,2857,80278255.1,Low,28098.79,16729988.36,5855.79,20.84,High,10275616.65,15480.79,10984.76,5544.52,88955.1,Niche
TataModel_26,2021,UK,17701.49,1,1019,34178128.62,Low,33540.85,5923069.69,5812.63,17.33,High,-20506.88,21505.41,9202.35,5058.16,33345.94,Niche
TataModel_26,2022,UK,17701.49,1,1173,19969798.6,Low,17024.55,1543665.43,1316,7.73,Low,369441.27,18275.05,2844.07,3422.04,98123.76,Weak
TataModel_26,2023,UK,17701.49,1,221,4885171.68,Low,22104.85,1225689.57,5546.11,25.09,High,824128.46,18899.23,8469,3413.23,13466.87,Niche
TataModel_26,2024,UK,17701.49,1,4359,141369792.79,High,32431.7,26690616.88,6123.11,18.88,High,7506736,9061.35,5300.19,3969.97,27380.79,Star
TataModel_26,2015,Germany,17701.49,1,1718,113100760.2,Low,65832.81,9127231.35,5312.71,8.07,Low,-1606030.79,3102.64,4362.35,3543.37,62619.48,Weak
TataModel_26,2016,Germany,17701.49,1,1921,109051068.99,Low,56767.87,17099207.62,8901.2,15.68,High,2366408.2,15656.36,5187.32,4103.71,63457.17,Niche
TataModel_26,2017,Germany,17701.49,1,5373,217759661.45,High,40528.51,13043803.72,2427.66,5.99,Low,-13239787.42,12626.84,10487.19,2365.02,63880.77,Underperformer
TataModel_26,2018,Germany,17701.49,1,282,13963036.11,Low,49514.31,2291334.23,8125.3,16.41,High,-223408.58,6467.86,5459.92,7173.19,32034.02,Niche
TataModel_26,2019,Germany,17701.49,1,2339,100732264.33,Low,43066.38,10989890.04,4698.54,10.91,Low,795784.89,10265.36,10895.77,7620.45,87601.96,Weak
TataModel_26,2020,Germany,17701.49,1,757,49148810.08,Low,64925.77,11997224.54,15848.38,24.41,High,4261201.83,15311.11,8859.47,566.97,86681.4,Niche
TataModel_26,2021,Germany,17701.49,1,1607,81132616.57,Low,50487,4283802.16,2665.71,5.28,Low,-8737982.8,7852.68,14357.75,897.33,29369.23,Weak
TataModel_26,2022,Germany,17701.49,1,5862,247125639.37,High,42157.22,65957833.15,11251.76,26.69,High,20437290.38,11164.88,1558.67,3558.06,75628,Star
TataModel_26,2023,Germany,17701.49,1,1401,69790169.95,Low,49814.54,5897269.36,4209.33,8.45,Low,-6232262.18,6237.42,14915.09,6077.3,45411.08,Weak
TataModel_26,2024,Germany,17701.49,1,5373,342682431.3,High,63778.6,37660799.2,7009.27,10.99,Low,19361557.37,3383.58,7526.31,1122.01,15454.71,Underperformer
TataModel_26,2015,France,17701.49,1,2301,130263305.81,Low,56611.61,21050550.22,9148.44,16.16,High,3321714.3,23293.93,5826.64,5624.44,34375.4,Niche
TataModel_26,2016,France,17701.49,1,3947,234703414.15,High,59463.75,60013663,15204.88,25.57,High,24244862.68,12313.57,8612.06,4365.51,36675.63,Star
TataModel_26,2017,France,17701.49,1,1900,51047171.69,Low,26866.93,4180763.36,2200.4,8.19,Low,224607.56,24760.19,3233.85,589.53,29412.69,Weak
TataModel_26,2018,France,17701.49,1,2160,116498590.99,Low,53934.53,27295619.87,12636.86,23.43,High,17381589.78,4677.96,3130.55,6519.46,35125.79,Niche
TataModel_26,2019,France,17701.49,1,2141,10830440.97,Low,5058.59,1318064.67,615.63,12.17,Low,-487369.84,13855.55,1980.32,4360.2,38705.4,Weak
TataModel_26,2020,France,17701.49,1,6049,177078434.92,High,29274,12005917.89,1984.78,6.78,Low,-11775715.92,5631.99,12747.22,3486.78,88642.15,Underperformer
TataModel_26,2021,France,17701.49,1,1107,19881033.72,Low,17959.38,1326064.95,1197.89,6.67,Low,298215.51,21423.4,14553.36,2740.6,39087.94,Weak
TataModel_26,2022,France,17701.49,1,4779,187179441.52,High,39167.07,29480762.04,6168.81,15.75,High,17108200.96,21521.92,13772.5,2465.71,47136,Star
TataModel_26,2023,France,17701.49,1,6472,432743548.92,High,66863.96,48467277.48,7488.76,11.2,Low,-30421871.49,23276.2,2647.38,2154.12,28694.47,Underperformer
TataModel_26,2024,France,17701.49,1,6946,351584840.33,High,50616.88,46514674.38,6696.61,13.23,Low,12586737.28,13816.35,5229.62,3682.01,73414.09,Underperformer
TataModel_26,2015,Australia,17701.49,1,202,4285792.09,Low,21216.79,495008.99,2450.54,11.55,Low,-92144.53,9677.83,1334.42,1337.62,78948.51,Weak
TataModel_26,2016,Australia,17701.49,1,3840,119770724.4,Low,31190.29,29283942.12,7626.03,24.45,High,10970998.35,21166.89,11054.23,5630.74,13514.79,Niche
TataModel_26,2017,Australia,17701.49,1,4729,122593611.64,Low,25923.79,8360884.31,1768,6.82,Low,-343262.11,19570.86,3161.53,5216.46,25378.5,Weak
TataModel_26,2018,Australia,17701.49,1,5761,277669728.87,High,48198.18,52896083.35,9181.75,19.05,High,6858442.3,7514.22,5601.7,7079.75,46496.88,Star
TataModel_26,2019,Australia,17701.49,1,2698,95962734.05,Low,35568.1,21236553.04,7871.22,22.13,High,6199192.62,9155.21,13923.97,7272.92,80439.18,Niche
TataModel_26,2020,Australia,17701.49,1,6074,78739884.13,Low,12963.43,22417245.01,3690.69,28.47,High,6968479.75,4197.22,6830.25,3214.37,37682.48,Niche
TataModel_26,2021,Australia,17701.49,1,2785,114426311.08,Low,41086.65,34202024.38,12280.8,29.89,High,16774897.2,7795.38,11685.94,1285.72,62992.5,Niche
TataModel_26,2022,Australia,17701.49,1,2121,137551324.61,High,64852.11,31347946.88,14779.8,22.79,High,10715248.19,21306.16,13662.67,1291.62,72440.87,Star
TataModel_26,2023,Australia,17701.49,1,1980,69827033.84,Low,35266.18,8169762.96,4126.14,11.7,Low,-3372645.73,11571.85,1041.6,3294.34,99419.45,Weak
TataModel_26,2024,Australia,17701.49,1,153,4745111,Low,31013.8,1227560.21,8023.27,25.87,High,311753.79,21879.36,9955.67,5509.39,12079.72,Niche
TataModel_26,2015,Japan,17701.49,1,6999,163048379.41,High,23295.95,41397983.53,5914.84,25.39,High,22484371.52,11356.68,1426.06,5466.48,13852.39,Star
TataModel_26,2016,Japan,17701.49,1,356,6868199.68,Low,19292.7,1930650.93,5423.18,28.11,High,1451937.41,8496.31,2581.72,5917.87,49454.37,Niche
TataModel_26,2017,Japan,17701.49,1,4705,112750911.79,Low,23964.06,6866530.53,1459.41,6.09,Low,-9595102.59,7177.05,11169.79,2907.5,72729.62,Weak
TataModel_26,2018,Japan,17701.49,1,6638,406454421.41,High,61231.46,37149934.12,5596.56,9.14,Low,-41377060.1,12463.78,1380.21,5764.51,62841.09,Underperformer
TataModel_26,2019,Japan,17701.49,1,5214,26654885.98,Low,5112.18,2921375.5,560.29,10.96,Low,-469125.99,20370.71,5371.91,6425.24,19352.03,Weak
TataModel_26,2020,Japan,17701.49,1,2588,102367484.5,Low,39554.67,9458755.57,3654.85,9.24,Low,-6357020.79,21836.82,2633.3,692.24,65232.57,Weak
TataModel_26,2021,Japan,17701.49,1,6965,155719907.8,High,22357.49,37201485.97,5341.2,23.89,High,8689170.86,21742.84,12707.67,6871.91,96541.28,Star
TataModel_26,2022,Japan,17701.49,1,4369,89599425.84,Low,20507.99,5160926.93,1181.26,5.76,Low,-1774068.63,10437.72,3354.78,7380.67,36883.69,Weak
TataModel_26,2023,Japan,17701.49,1,3590,151504359.38,High,42201.77,43890812.91,12225.85,28.97,High,35073259.2,24564.89,7964.54,4853.56,92479.55,Star
TataModel_26,2024,Japan,17701.49,1,4155,107045212.33,Low,25762.99,13316424.41,3204.92,12.44,Low,-2547676.05,8476.45,7379.25,627.79,27239.63,Weak
TataModel_26,2015,India,17701.49,1,4378,284568111.13,High,64999.57,30676442.38,7006.95,10.78,Low,-21684090.07,21552.41,10688.58,6464.52,52634.07,Underperformer
TataModel_26,2016,India,17701.49,1,4835,33688726.86,Low,6967.68,3048829.78,630.57,9.05,Low,185288,16976.22,5133.1,2704.15,26575.61,Weak
TataModel_26,2017,India,17701.49,1,3866,83279479,Low,21541.51,18729554.83,4844.69,22.49,High,9685403.41,23214.85,4691.5,3271.68,88342.37,Niche
TataModel_26,2018,India,17701.49,1,5266,124381802.13,Low,23619.79,21194659.08,4024.81,17.04,High,7923120.8,8937.58,2777.13,3994.54,42343.31,Niche
TataModel_26,2019,India,17701.49,1,5569,315541290.82,High,56660.31,68598676.63,12317.95,21.74,High,43576252.26,6914.34,10374.37,5724.56,70789.63,Star
TataModel_47,2015,India,17726.27,1,5510,247791216.76,High,44971.18,16255103.82,2950.11,6.56,Low,-3419518.79,15087.11,11862.06,5021.69,23255.96,Underperformer
TataModel_47,2016,India,17726.27,1,5531,337642831.01,High,61045.53,53685210.13,9706.24,15.9,High,22014312.58,15340.46,1358.41,3360,60339.61,Star
TataModel_47,2017,India,17726.27,1,173,1873177.49,Low,10827.62,365831.56,2114.63,19.53,High,197994.86,7841.87,3022.11,5623.11,90879.07,Niche
TataModel_47,2018,India,17726.27,1,472,14200355.1,Low,30085.5,2201055.04,4663.25,15.5,High,785279.64,4306.3,13823.98,4096.58,76027.35,Niche
TataModel_47,2019,India,17726.27,1,2093,138159454.25,High,66010.25,41005726.02,19591.84,29.68,High,24827253.93,20182.84,3149.71,5454.7,73576.27,Star
TataModel_47,2020,India,17726.27,1,6453,435865219.83,High,67544.59,50691125.07,7855.44,11.63,Low,18480685.32,22510.71,3393.37,1996.39,35433.35,Underperformer
TataModel_47,2021,India,17726.27,1,2736,24524109.42,Low,8963.49,3060608.86,1118.64,12.48,Low,-708746.76,13706.4,2472.03,4121.85,50195.28,Weak
TataModel_47,2022,India,17726.27,1,281,10402648.37,Low,37020.1,1557276.46,5541.91,14.97,Low,349528.99,18877.38,3166.9,5549.89,88484.45,Weak
TataModel_47,2023,India,17726.27,1,5270,286095798.95,High,54287.63,16564946.76,3143.25,5.79,Low,-3576197.49,11308.14,5192.9,7240.05,70613.72,Underperformer
TataModel_47,2024,India,17726.27,1,3050,75540028.59,Low,24767.22,14904047.64,4886.57,19.73,High,3210451.22,12153.61,9987.77,6523.94,31875.12,Niche
TataModel_47,2015,USA,17726.27,1,6972,235239814.69,High,33740.65,59515673.12,8536.38,25.3,High,14914204.25,6671.25,3746.4,1589.45,69753.17,Star
TataModel_47,2016,USA,17726.27,1,6292,323325233.84,High,51386.72,36018431.05,5724.48,11.14,Low,-15487278.7,23548.7,2105.4,1641.63,86956.62,Underperformer
TataModel_47,2017,USA,17726.27,1,3993,60357975.14,Low,15115.95,13308933.52,3333.07,22.05,High,10079781.85,19267.63,9657.74,4782.97,42541.88,Niche
TataModel_47,2018,USA,17726.27,1,5523,215868054.07,High,39085.29,48483964.94,8778.56,22.46,High,16168517.25,13867.5,5093.42,1118.86,15638.61,Star
TataModel_47,2019,USA,17726.27,1,6085,252282079.51,High,41459.67,57848280.83,9506.7,22.93,High,10066054.97,18173.48,8557.74,6990.58,69338.28,Star
TataModel_47,2020,USA,17726.27,1,1876,122740193.07,Low,65426.54,6922546.89,3690.06,5.64,Low,-14237862.4,6456.83,12976.6,4689.12,61127.53,Weak
TataModel_47,2021,USA,17726.27,1,4193,228878831.83,High,54585.94,62987454.52,15022.05,27.52,High,28998947.99,5545.91,3482.23,4105.32,71929.29,Star
TataModel_47,2022,USA,17726.27,1,4515,191283986.11,High,42366.33,33187771.59,7350.56,17.35,High,9812868.49,7628.49,9723.42,1439.04,54147.19,Star
TataModel_47,2023,USA,17726.27,1,2482,116018107.97,Low,46743.8,8260489.29,3328.16,7.12,Low,-4919167.78,23051.28,5371.35,7450.59,18542.33,Weak
TataModel_47,2024,USA,17726.27,1,491,4938597.67,Low,10058.24,891910.74,1816.52,18.06,High,-26668.43,18832.64,8189.17,2083.51,30491.91,Niche
TataModel_47,2015,UK,17726.27,1,6537,190673119.92,High,29168.29,20325754.58,3109.34,10.66,Low,-15520791.96,6310.9,10351.16,5039.36,72420.81,Underperformer
TataModel_47,2016,UK,17726.27,1,5577,319248215.2,High,57243.72,61136033.21,10962.17,19.15,High,41757666.55,7311.63,5364.81,6143.26,16647.64,Star
TataModel_47,2017,UK,17726.27,1,6755,44777656.81,Low,6628.82,12443710.83,1842.15,27.79,High,6080805.79,14123.06,8393.19,5023.91,48694.34,Niche
TataModel_47,2018,UK,17726.27,1,6479,416352168.12,High,64261.79,84894207.08,13102.98,20.39,High,15613206.3,14801.85,14858.82,4342.31,94837.29,Star
TataModel_47,2019,UK,17726.27,1,6123,93674517.67,Low,15298.79,10547750.69,1722.64,11.26,Low,-4299660.36,22411.29,11162.48,3812.14,65184.18,Weak
TataModel_47,2020,UK,17726.27,1,830,50129106.75,Low,60396.51,4396322.66,5296.77,8.77,Low,-2290900.18,19021.93,6826.56,4936.34,83576.02,Weak
TataModel_47,2021,UK,17726.27,1,4790,318176942.12,High,66425.25,33122219.67,6914.87,10.41,Low,-23640546.8,12595.92,13439.08,7852.85,58136.32,Underperformer
TataModel_47,2022,UK,17726.27,1,3357,133627534.39,Low,39805.64,36453591.38,10858.98,27.28,High,24493927.05,5566.23,14418.17,6498.1,33572.18,Niche
TataModel_47,2023,UK,17726.27,1,4786,90664740.44,Low,18943.74,13617844.01,2845.35,15.02,High,-770650.29,5653.26,14119.52,6985.25,82969.66,Niche
TataModel_47,2024,UK,17726.27,1,6212,61145547.35,Low,9843.13,17811697.94,2867.3,29.13,High,10908365.65,16469.48,10684.17,2402.46,23114.85,Niche
TataModel_47,2015,Germany,17726.27,1,6253,82550797.52,Low,13201.79,12547721.22,2006.67,15.2,High,-2625115.36,13924.49,2494.79,7605.87,72226.11,Niche
TataModel_47,2016,Germany,17726.27,1,1204,22634693.5,Low,18799.58,1824356.3,1515.25,8.06,Low,-1690811.6,12099.18,10365.13,3732.79,48712.91,Weak
TataModel_47,2017,Germany,17726.27,1,1922,96133645.34,Low,50017.51,13660591,7107.49,14.21,Low,-67293.55,12982.55,5938.7,2194.77,76483.41,Weak
TataModel_47,2018,Germany,17726.27,1,1647,25263660.66,Low,15339.2,4885991.97,2966.6,19.34,High,1960460.07,16317.89,12408.18,4182.62,23262.79,Niche
TataModel_47,2019,Germany,17726.27,1,6607,346190779.61,High,52397.58,74846446.55,11328.36,21.62,High,39465748.88,13080.62,3985.82,5032.83,14195.75,Star
TataModel_47,2020,Germany,17726.27,1,4949,308051941.79,High,62245.29,22888259.27,4624.83,7.43,Low,-3234545.39,3488.94,8871.37,3845,74948.06,Underperformer
TataModel_47,2021,Germany,17726.27,1,929,45298954.4,Low,48760.98,4425707.84,4763.95,9.77,Low,1843667.44,6863.62,8242.62,1000.47,79952.75,Weak
TataModel_47,2022,Germany,17726.27,1,1886,17790549.6,Low,9432.95,3846316.82,2039.4,21.62,High,1476615.62,15032.11,12066.49,819.29,42267.98,Niche
TataModel_47,2023,Germany,17726.27,1,6827,356421560.49,High,52207.64,68040875.9,9966.44,19.09,High,11512416.4,4372.52,1977.6,3283.83,76054.92,Star
TataModel_47,2024,Germany,17726.27,1,6295,262504263.37,High,41700.44,78226270.49,12426.73,29.8,High,43365704.31,20304.65,14696.84,4001.79,36182.63,Star
TataModel_47,2015,France,17726.27,1,1708,94961447.39,Low,55598.04,11433358.27,6694,12.04,Low,-4254272.84,21315.41,7109.3,7374.87,67754.52,Weak
TataModel_47,2016,France,17726.27,1,3374,162436380.95,High,48143.56,21311653.18,6316.44,13.12,Low,-4629436.86,3028.63,13488.57,953.21,71327.2,Underperformer
TataModel_47,2017,France,17726.27,1,6039,153226694.85,High,25372.86,40497815.45,6706.05,26.43,High,29143717.36,23361.48,1846,7289.95,27944.65,Star
TataModel_47,2018,France,17726.27,1,1154,27017504.25,Low,23412.05,7513567.93,6510.89,27.81,High,2366733.37,23087.08,1157.85,5021.62,54628.96,Niche
TataModel_47,2019,France,17726.27,1,6389,159711008.51,High,24997.81,25905125.58,4054.64,16.22,High,5270463.28,16840.87,12754.78,1352.11,81088.41,Star
TataModel_47,2020,France,17726.27,1,1107,77113585.65,Low,69659.97,16224698.42,14656.46,21.04,High,12075987.51,15079.64,6060.39,5719.94,80679.23,Niche
TataModel_47,2021,France,17726.27,1,3292,214883084.23,High,65274.33,12914473.36,3922.99,6.01,Low,1160368.65,21375.96,9955.63,4245.93,29721.51,Underperformer
TataModel_47,2022,France,17726.27,1,3307,213212003.34,High,64472.94,44667914.7,13507.08,20.95,High,12259690.19,8815.05,1948.07,2844.56,58725.98,Star
TataModel_47,2023,France,17726.27,1,780,20898824.98,Low,26793.37,3970776.75,5090.74,19,High,2004197.32,21272.06,7911.59,5433.61,64406.26,Niche
TataModel_47,2024,France,17726.27,1,3710,97690490.49,Low,26331.67,10531034.87,2838.55,10.78,Low,420069.11,13094.67,13318.15,7994.96,73110.46,Weak
TataModel_47,2015,Australia,17726.27,1,6415,447598111.65,High,69773.67,57382077.91,8944.98,12.82,Low,-7474888.46,12826.6,2055.78,5520.48,10079.31,Underperformer
TataModel_47,2016,Australia,17726.27,1,4720,244173254.93,High,51731.62,24661498.75,5224.89,10.1,Low,-3564929.52,8513.24,3417.31,4665.28,80254.37,Underperformer
TataModel_47,2017,Australia,17726.27,1,6566,394083404.02,High,60018.79,59861269.07,9116.85,15.19,High,-12216585.52,8789.95,13965.34,4586.66,92709.49,Star
